word,won,wrong_guesses,repeated_guesses,total_guesses,guesses
yucateco,False,6,0,12,"['e', 'a', 'r', 't', 'n', 's', 'l', 'c', 'i', 'o', 'u', 'b']"
pratincole,True,0,0,10,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'l', 'c', 'p']"
glossographer,True,5,0,14,"['e', 'a', 'n', 'r', 't', 'o', 'l', 'i', 'c', 'p', 'u', 's', 'h', 'g']"
vives,False,6,0,7,"['a', 'e', 'r', 'n', 'l', 't', 'y']"
charruas,False,6,0,8,"['e', 'o', 'i', 'a', 'r', 't', 'l', 'n']"
peritoneum,True,5,0,14,"['e', 'r', 't', 'a', 'n', 'i', 'o', 's', 'l', 'd', 'c', 'm', 'p', 'u']"
verpa,False,6,0,9,"['a', 'e', 'r', 'i', 't', 'l', 's', 'm', 'z']"
cylindroid,False,6,0,13,"['e', 'i', 't', 'n', 'r', 'a', 'o', 'c', 's', 'l', 'u', 'd', 'h']"
carotinemia,True,3,0,12,"['e', 'r', 'a', 'i', 't', 'n', 's', 'l', 'o', 'd', 'm', 'c']"
perendinant,True,1,0,9,"['e', 'r', 'a', 't', 'n', 'i', 'l', 'd', 'p']"
bromhydric,False,6,0,10,"['e', 'i', 'a', 'r', 'o', 'n', 't', 'c', 'p', 'u']"
orthodomatic,False,6,0,14,"['e', 'a', 'o', 'n', 'r', 't', 'i', 'c', 'l', 'm', 'h', 'p', 's', 'u']"
pretervection,False,6,0,14,"['e', 'r', 'a', 't', 'i', 'n', 'o', 's', 'c', 'p', 'l', 'm', 'd', 'h']"
telemeter,True,3,0,8,"['e', 'r', 't', 'n', 'l', 's', 'd', 'm']"
thowel,False,6,0,10,"['e', 'r', 'a', 'n', 't', 'l', 'i', 'o', 's', 'u']"
cuticula,False,6,0,10,"['e', 'o', 'i', 'a', 't', 's', 'n', 'c', 'r', 'h']"
hyalophagia,False,6,0,10,"['e', 'i', 'o', 'n', 't', 'r', 'l', 'a', 'c', 'm']"
fedora,False,6,0,11,"['e', 'r', 'a', 't', 'n', 's', 'l', 'd', 'c', 'o', 'z']"
dodecanesian,True,5,0,13,"['e', 'r', 'i', 'n', 'a', 't', 'l', 's', 'c', 'p', 'h', 'd', 'o']"
microglossia,True,5,0,14,"['e', 'a', 'i', 't', 'n', 'r', 'o', 'l', 's', 'c', 'p', 'u', 'm', 'g']"
unhoned,False,6,0,9,"['e', 'r', 'a', 'n', 'i', 'o', 't', 's', 'c']"
locutory,False,6,0,10,"['e', 'o', 'r', 'i', 'n', 't', 's', 'a', 'c', 'h']"
fernbird,False,6,0,11,"['e', 'r', 'a', 'o', 't', 'i', 'l', 'n', 'd', 's', 'c']"
prediscoverer,False,6,0,14,"['e', 'r', 'a', 'o', 't', 'n', 'l', 's', 'i', 'c', 'p', 'd', 'm', 'g']"
undestroyable,False,6,0,17,"['e', 'i', 'a', 'r', 't', 'n', 'l', 'o', 's', 'c', 'u', 'm', 'p', 'd', 'b', 'g', 'h']"
clathrate,True,3,0,10,"['e', 't', 'a', 'i', 'r', 'o', 'h', 'n', 'c', 'l']"
nephrocoele,True,3,0,11,"['e', 'r', 'a', 't', 'n', 'l', 'o', 'c', 's', 'p', 'h']"
neognathae,False,6,0,11,"['e', 'r', 't', 'i', 'n', 'a', 'o', 'u', 'l', 'm', 'c']"
alphabetizer,False,6,0,12,"['e', 'r', 't', 'i', 'n', 'l', 'a', 'c', 's', 'd', 'o', 'm']"
multilaciniate,True,4,0,13,"['e', 'i', 't', 'a', 'n', 'r', 's', 'l', 'c', 'o', 'u', 'p', 'm']"
chilicothe,True,4,0,11,"['e', 'i', 't', 'a', 'n', 's', 'r', 'l', 'o', 'c', 'h']"
anamorphoscope,True,3,0,13,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'l', 'c', 's', 'm', 'p', 'h']"
rhythmless,False,6,0,11,"['e', 'a', 'r', 't', 'i', 'n', 'o', 's', 'l', 'u', 'c']"
soleness,True,4,0,9,"['e', 'r', 'a', 'n', 't', 's', 'l', 'i', 'o']"
cubomancy,False,6,0,9,"['e', 'o', 'a', 'n', 'r', 't', 's', 'i', 'l']"
eczematous,False,6,0,14,"['e', 'r', 'n', 'a', 't', 'i', 'l', 's', 'o', 'm', 'u', 'd', 'c', 'h']"
cacotheline,True,2,0,11,"['e', 'r', 't', 'i', 'n', 'a', 'l', 's', 'c', 'o', 'h']"
applicant,False,6,0,12,"['e', 'o', 'a', 'n', 't', 'r', 'l', 'i', 'c', 'u', 'b', 's']"
drivage,False,6,0,10,"['e', 'a', 'r', 't', 'l', 'n', 'o', 'c', 'i', 'u']"
newslessness,False,6,0,10,"['e', 'r', 'n', 'a', 's', 't', 'i', 'l', 'u', 'o']"
rachitome,True,3,0,12,"['e', 't', 'i', 'a', 'r', 'l', 'n', 's', 'o', 'c', 'h', 'm']"
rawhead,False,6,0,10,"['e', 'r', 'a', 't', 'n', 'l', 'c', 's', 'd', 'm']"
dipsey,False,6,0,9,"['e', 'r', 'a', 'n', 't', 's', 'o', 'i', 'l']"
epiboulangerite,False,6,0,17,"['e', 'r', 'i', 'n', 't', 'o', 'l', 'a', 's', 'c', 'd', 'm', 'p', 'g', 'u', 'h', 'f']"
mahdist,False,6,0,11,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'c', 's', 'h', 'o']"
eileen,True,5,0,9,"['e', 'r', 'n', 't', 'l', 'a', 'o', 's', 'i']"
regild,False,6,0,10,"['e', 'r', 'a', 'n', 't', 's', 'l', 'i', 'c', 'h']"
vesicocervical,False,6,0,14,"['e', 'r', 'a', 't', 'n', 'l', 'i', 's', 'c', 'o', 'd', 'm', 'p', 'h']"
henotheistic,True,3,0,11,"['e', 'r', 't', 'a', 'n', 'i', 's', 'c', 'l', 'o', 'h']"
sixpenny,False,6,0,10,"['e', 'a', 'r', 'i', 't', 'l', 'n', 's', 'c', 'd']"
fifteenfold,False,6,0,13,"['e', 'a', 'r', 'n', 't', 'i', 's', 'c', 'o', 'l', 'd', 'p', 'm']"
sapucainha,False,6,0,11,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'c', 's', 'o', 'g']"
campaign,False,6,0,9,"['e', 'o', 'i', 'n', 't', 'a', 'r', 'l', 's']"
shebat,False,6,0,10,"['e', 'a', 't', 'r', 'n', 'l', 's', 'i', 'm', 'u']"
nonextraneous,False,6,0,14,"['e', 'r', 'a', 't', 'n', 'i', 's', 'o', 'u', 'c', 'l', 'd', 'p', 'm']"
questionee,False,6,0,12,"['e', 'r', 't', 'a', 'n', 'i', 's', 'o', 'l', 'p', 'h', 'c']"
batino,False,6,0,10,"['e', 'a', 't', 'i', 'n', 'r', 'c', 'l', 'g', 'm']"
sibilatingly,False,6,0,14,"['e', 'a', 'i', 't', 'n', 's', 'c', 'l', 'o', 'd', 'r', 'g', 'y', 'm']"
purposiveness,False,6,0,13,"['e', 'n', 'r', 'a', 't', 'o', 'i', 's', 'c', 'l', 'p', 'h', 'd']"
contaminant,True,4,0,11,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'o', 'c', 's', 'm']"
dinghee,False,6,0,9,"['e', 'a', 'i', 't', 'n', 'r', 'l', 's', 'c']"
dressmakery,False,6,0,10,"['e', 'r', 'a', 't', 'n', 'l', 'c', 'i', 's', 'o']"
undertide,True,5,0,12,"['e', 't', 'a', 'i', 'r', 'n', 's', 'l', 'c', 'o', 'd', 'u']"
cam,False,6,0,7,"['a', 'n', 'r', 'l', 't', 'i', 'o']"
expositionary,True,5,0,16,"['e', 'i', 'n', 'a', 't', 'r', 'o', 'l', 's', 'c', 'd', 'm', 'p', 'y', 'u', 'x']"
geomagnetist,False,6,0,14,"['e', 'r', 'i', 't', 'n', 'a', 's', 'l', 'c', 'o', 'm', 'u', 'p', 'd']"
hydrophyton,False,6,0,11,"['e', 'i', 'a', 'o', 'n', 'r', 't', 's', 'u', 'p', 'c']"
isosaccharin,True,3,0,11,"['e', 'a', 'i', 'n', 't', 'r', 'l', 'c', 'o', 's', 'h']"
deathless,True,5,0,12,"['e', 'r', 'n', 'a', 't', 'l', 'i', 's', 'o', 'h', 'p', 'd']"
bowenite,False,6,0,10,"['e', 'r', 'a', 'n', 't', 'i', 'l', 's', 'c', 'p']"
untruck,False,6,0,6,"['e', 'a', 'i', 'o', 'l', 'd']"
crossfoot,False,6,0,10,"['e', 'o', 'n', 'r', 't', 'a', 'i', 'c', 'l', 'm']"
geniolatry,False,6,0,15,"['e', 'a', 't', 'r', 'n', 'i', 'c', 's', 'l', 'o', 'd', 'm', 'p', 'y', 'v']"
antilabor,True,5,0,13,"['e', 'o', 'r', 'i', 't', 'n', 'a', 'c', 'l', 's', 'm', 'p', 'b']"
myxomycetales,False,6,0,14,"['e', 'r', 'n', 't', 'i', 'l', 'a', 's', 'o', 'c', 'p', 'm', 'u', 'h']"
unattuned,True,4,0,10,"['e', 'n', 'i', 'a', 'r', 'o', 't', 'u', 's', 'd']"
raash,False,6,0,9,"['a', 'e', 't', 'r', 'n', 'l', 's', 'i', 'o']"
genesiology,False,6,0,12,"['e', 'r', 'a', 'n', 't', 's', 'i', 'l', 'o', 'p', 'm', 'c']"
renunciator,True,3,0,12,"['e', 'a', 'r', 'i', 't', 'o', 'n', 'g', 'd', 's', 'c', 'u']"
stimulus,False,6,0,11,"['e', 'o', 'i', 'a', 'r', 'n', 'l', 't', 's', 'u', 'c']"
unusurping,False,6,0,11,"['e', 'i', 'a', 't', 'n', 'o', 'r', 's', 'u', 'l', 'd']"
incontinently,True,3,0,11,"['e', 'i', 'n', 'o', 't', 'r', 'a', 's', 'c', 'y', 'l']"
recurse,False,6,0,8,"['e', 'r', 'a', 'o', 't', 'n', 'l', 'i']"
submarshal,False,6,0,9,"['e', 'i', 'o', 'a', 't', 'r', 'n', 'l', 'c']"
contemnibly,False,6,0,14,"['e', 'o', 'r', 'n', 't', 'i', 'a', 's', 'c', 'l', 'u', 'd', 'y', 'p']"
oppressor,False,6,0,10,"['e', 'a', 'i', 'r', 'n', 'o', 't', 'l', 's', 'u']"
commencer,False,6,0,9,"['e', 'r', 't', 'n', 'i', 'l', 'a', 'd', 's']"
inductively,False,6,0,14,"['e', 'a', 'r', 't', 'n', 'i', 's', 'c', 'l', 'o', 'd', 'y', 'm', 'p']"
heterosporic,True,4,0,13,"['e', 'r', 'a', 'o', 'n', 't', 'i', 'c', 'l', 'p', 's', 'd', 'h']"
sabbathize,False,6,0,11,"['e', 'i', 'n', 't', 'a', 'r', 'l', 'c', 's', 'o', 'm']"
awabakal,False,6,0,8,"['e', 'o', 'i', 'a', 't', 'r', 'l', 'n']"
hercogamy,False,6,0,12,"['e', 'r', 'i', 'a', 't', 'l', 'n', 's', 'm', 'o', 'c', 'd']"
palluites,False,6,0,13,"['e', 'n', 'r', 'i', 't', 's', 'a', 'l', 'm', 'c', 'o', 'p', 'd']"
unghostlike,False,6,0,14,"['e', 'i', 'a', 't', 'n', 'o', 'r', 's', 'l', 'c', 'd', 'p', 'u', 'm']"
obstructingly,False,6,0,17,"['e', 'i', 'o', 'n', 't', 'a', 's', 'r', 'u', 'l', 'c', 'y', 'g', 'p', 'm', 'd', 'v']"
maxillojugal,False,6,0,11,"['e', 'a', 'r', 't', 'n', 'l', 'i', 'c', 'm', 'o', 's']"
reproductive,True,5,0,15,"['e', 'a', 'i', 't', 'n', 'r', 'o', 's', 'l', 'c', 'd', 'p', 'm', 'v', 'u']"
stereographically,True,2,0,15,"['e', 'r', 'a', 't', 'n', 's', 'l', 'i', 'c', 'o', 'p', 'u', 'h', 'y', 'g']"
cacumination,False,6,0,12,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'o', 'c', 'h', 's', 'd']"
mormonite,True,5,0,12,"['e', 't', 'a', 'i', 'r', 'o', 'n', 'c', 'l', 'p', 'h', 'm']"
phobos,False,6,0,7,"['e', 'a', 'i', 'o', 'r', 'n', 'l']"
counterorator,True,1,0,9,"['e', 'a', 'r', 'o', 't', 'n', 'i', 'u', 'c']"
jumblement,False,6,0,10,"['e', 'r', 't', 'a', 'n', 'l', 's', 'i', 'o', 'c']"
jusquaboutist,False,6,0,11,"['e', 'i', 'o', 'n', 't', 'a', 'r', 's', 'l', 'c', 'p']"
unconcertedness,True,3,0,12,"['e', 'r', 'a', 't', 'n', 'i', 'o', 's', 'c', 'u', 'l', 'd']"
engrossingly,True,3,0,12,"['e', 'a', 'i', 'n', 't', 'o', 'r', 's', 'c', 'g', 'l', 'y']"
turniplike,False,6,0,13,"['e', 'i', 't', 'n', 'a', 'o', 'r', 'l', 'c', 's', 'd', 'p', 'h']"
polyphagic,False,6,0,11,"['e', 'i', 'a', 'r', 't', 'n', 'l', 'c', 'o', 'm', 's']"
halfpenny,False,6,0,10,"['e', 'a', 'r', 't', 'n', 'l', 'i', 'c', 'd', 's']"
scoter,True,3,0,9,"['e', 'r', 'a', 'i', 't', 's', 'n', 'o', 'c']"
shellum,False,6,0,8,"['e', 'r', 'a', 't', 'n', 'l', 'i', 'o']"
zafree,False,6,0,9,"['e', 't', 'a', 'r', 'l', 'n', 'c', 'p', 'i']"
orange,False,6,0,11,"['e', 'a', 't', 'i', 'l', 'n', 'c', 'r', 'o', 'd', 's']"
scrutation,True,2,0,11,"['e', 'i', 'a', 't', 'n', 'o', 's', 'r', 'u', 'p', 'c']"
nonsolvency,False,6,0,13,"['e', 'r', 'i', 'o', 'n', 't', 'l', 'a', 'c', 'h', 's', 'y', 'd']"
lichenographer,True,2,0,13,"['e', 'r', 'a', 't', 'n', 'l', 'i', 'c', 'o', 'p', 'h', 'u', 'g']"
pestilence,True,3,0,11,"['e', 'r', 't', 'a', 'n', 's', 'l', 'i', 'd', 'c', 'p']"
homalopsinae,True,4,0,14,"['e', 'i', 't', 'a', 'n', 'r', 'l', 'o', 'c', 'm', 's', 'u', 'p', 'h']"
ermani,False,6,0,11,"['e', 'a', 'r', 'i', 't', 'l', 'n', 'o', 'c', 'u', 'y']"
mellisugent,False,6,0,13,"['e', 'r', 't', 'a', 'n', 'l', 'i', 'c', 's', 'p', 'h', 'm', 'o']"
plugdrawer,False,6,0,11,"['e', 'i', 'a', 'r', 't', 'n', 'o', 'l', 'c', 'p', 's']"
homoplasis,True,5,0,13,"['e', 'i', 'a', 'r', 't', 'n', 'l', 's', 'o', 'c', 'p', 'm', 'h']"
developability,False,6,0,14,"['e', 'r', 't', 'a', 'n', 'l', 'i', 's', 'c', 'm', 'd', 'o', 'p', 'h']"
regreet,False,6,0,9,"['e', 'r', 'a', 'n', 't', 'o', 's', 'd', 'p']"
zygomycete,False,6,0,10,"['e', 't', 'a', 'o', 'r', 'n', 'l', 'c', 'i', 's']"
barrow,False,6,0,9,"['e', 'a', 't', 'n', 'r', 'i', 'o', 'l', 'm']"
papilioninae,True,5,0,12,"['e', 'i', 't', 'n', 'a', 'r', 'l', 'c', 's', 'o', 'm', 'p']"
resident,True,2,0,9,"['e', 'r', 'n', 't', 'l', 's', 'i', 'c', 'd']"
leptothrix,False,6,0,14,"['e', 'a', 'r', 't', 'i', 'n', 's', 'o', 'c', 'l', 'd', 'p', 'h', 'y']"
animalize,False,6,0,11,"['e', 't', 'a', 'n', 'l', 'i', 'c', 's', 'r', 'd', 'o']"
nonacosane,False,6,0,11,"['e', 'i', 'a', 't', 'r', 'n', 'o', 'l', 'c', 'm', 'p']"
translucence,True,4,0,13,"['e', 'r', 'a', 't', 'n', 'i', 'l', 'o', 's', 'd', 'c', 'y', 'u']"
pedological,False,6,0,14,"['e', 'a', 'i', 't', 'n', 'r', 'l', 's', 'c', 'o', 'm', 'p', 'd', 'u']"
phototropism,True,5,0,13,"['e', 'a', 'i', 'n', 't', 's', 'r', 'o', 'l', 'c', 'm', 'p', 'h']"
lory,False,6,0,8,"['a', 'o', 'r', 'e', 't', 'i', 'n', 'z']"
monodynamism,False,6,0,12,"['e', 'a', 'i', 'o', 'n', 't', 'r', 'l', 's', 'c', 'm', 'u']"
untaintedness,True,2,0,10,"['e', 'r', 'a', 'n', 'i', 't', 'o', 's', 'u', 'd']"
congoleum,False,6,0,11,"['e', 'r', 'a', 'n', 't', 'i', 'o', 'l', 'c', 's', 'd']"
orthosilicate,True,1,0,11,"['e', 'i', 'n', 't', 'a', 'r', 'c', 'o', 'l', 'h', 's']"
flocculate,False,6,0,13,"['e', 'i', 'a', 't', 'r', 'o', 'n', 'l', 'u', 's', 'p', 'c', 'b']"
nonsanctification,False,6,0,13,"['e', 'o', 'i', 'n', 't', 'a', 'c', 'r', 'l', 's', 'd', 'm', 'p']"
incurability,False,6,0,14,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'o', 'c', 'h', 's', 'p', 'u', 'm']"
sultan,True,4,0,10,"['e', 'a', 'l', 'i', 't', 'n', 'o', 'u', 'm', 's']"
equilibrium,False,6,0,10,"['e', 'a', 'i', 'n', 't', 'r', 's', 'c', 'l', 'o']"
hath,True,4,0,7,"['a', 't', 'e', 'i', 'r', 'o', 'h']"
xiphiidae,False,6,0,10,"['e', 't', 'a', 'i', 'n', 's', 'r', 'c', 'd', 'l']"
ambay,False,6,0,7,"['a', 'n', 'r', 't', 'l', 'e', 'i']"
chaetotactic,True,3,0,10,"['e', 'a', 'r', 'i', 'n', 't', 's', 'c', 'o', 'h']"
copter,False,6,0,11,"['e', 'r', 'a', 'i', 't', 's', 'o', 'n', 'l', 'c', 'u']"
prejudicative,False,6,0,16,"['e', 'i', 't', 'n', 'r', 'a', 's', 'c', 'l', 'o', 'd', 'p', 'm', 'v', 'u', 'g']"
lindane,True,5,0,11,"['e', 'a', 'r', 't', 'n', 'i', 'l', 'c', 'g', 'o', 'd']"
gastrolatrous,False,6,0,13,"['e', 'i', 'o', 'n', 'r', 'a', 't', 'l', 's', 'u', 'c', 'p', 'm']"
vitelline,False,6,0,11,"['e', 't', 'a', 'i', 'n', 'r', 'l', 's', 'd', 'm', 'h']"
sulfarsenite,False,6,0,15,"['e', 'r', 'a', 'i', 't', 'n', 'l', 'o', 'c', 'p', 'm', 's', 'u', 'y', 'h']"
mesolabe,False,6,0,11,"['e', 'r', 't', 'n', 'l', 'a', 's', 'c', 'i', 'm', 'p']"
staphylomatous,True,5,0,15,"['e', 'i', 'a', 't', 'r', 'n', 's', 'o', 'l', 'u', 'c', 'm', 'p', 'h', 'y']"
unqualified,False,6,0,12,"['e', 'r', 'o', 'a', 't', 'n', 'i', 'l', 's', 'c', 'd', 'm']"
iridencleisis,True,3,0,11,"['e', 'r', 'a', 't', 'n', 'i', 's', 'l', 'o', 'c', 'd']"
zoolithic,False,6,0,12,"['e', 'o', 'i', 'n', 't', 'r', 'l', 'c', 'h', 'p', 's', 'm']"
jahvist,False,6,0,11,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'c', 's', 'h', 'o']"
shucking,False,6,0,8,"['e', 'o', 'i', 'n', 't', 'a', 'r', 'l']"
patronizable,False,6,0,16,"['e', 'i', 't', 'a', 'r', 'n', 'l', 'o', 'c', 's', 'p', 'b', 'm', 'd', 'g', 'h']"
reservor,False,6,0,10,"['e', 'r', 'a', 'o', 't', 'n', 'i', 'l', 's', 'c']"
omniparent,True,5,0,14,"['e', 'a', 'r', 'n', 'i', 'o', 't', 'c', 'l', 's', 'u', 'm', 'd', 'p']"
beaverette,False,6,0,9,"['e', 'r', 't', 'n', 'l', 's', 'd', 'c', 'p']"
bugleweed,False,6,0,9,"['e', 'r', 'n', 't', 'l', 'a', 's', 'd', 'o']"
heptahedron,True,5,0,14,"['e', 't', 'r', 'a', 'n', 'i', 'l', 's', 'o', 'c', 'd', 'p', 'm', 'h']"
geniture,False,6,0,11,"['e', 'r', 'a', 't', 'i', 'n', 'o', 'h', 'l', 'p', 'c']"
birminghamize,False,6,0,11,"['e', 'i', 't', 'n', 's', 'r', 'l', 'a', 'c', 'o', 'd']"
odeum,False,6,0,9,"['a', 'e', 'r', 't', 'n', 'l', 'm', 'd', 'z']"
magnetometric,True,5,0,15,"['e', 'r', 'a', 't', 'i', 'n', 'l', 'c', 'o', 'm', 'u', 's', 'p', 'b', 'g']"
hyloid,False,6,0,8,"['e', 'a', 'i', 'n', 't', 's', 'd', 'r']"
combfish,False,6,0,10,"['e', 'o', 'i', 'n', 't', 'a', 's', 'r', 'm', 'l']"
unmended,False,6,0,9,"['e', 'r', 'n', 't', 'a', 'i', 'd', 'o', 'l']"
caravan,False,6,0,10,"['e', 'a', 't', 'l', 'r', 'n', 'i', 'c', 'm', 's']"
napkining,False,6,0,9,"['e', 'o', 'a', 't', 'i', 'n', 'r', 'l', 's']"
unfrosty,False,6,0,12,"['e', 'o', 'r', 'a', 'n', 'i', 't', 'u', 's', 'c', 'm', 'h']"
corejoice,False,6,0,11,"['e', 't', 'r', 'i', 'n', 's', 'a', 'l', 'c', 'o', 'd']"
anchises,False,6,0,12,"['e', 'r', 'a', 'n', 't', 'l', 's', 'i', 'o', 'd', 'c', 'm']"
bastardism,False,6,0,13,"['e', 'i', 'a', 't', 'n', 'l', 'r', 's', 'c', 'm', 'o', 'd', 'p']"
submissively,False,6,0,10,"['e', 'o', 'r', 'n', 't', 's', 'i', 'l', 'a', 'c']"
illegitimacy,False,6,0,13,"['e', 'a', 'r', 'n', 't', 'i', 'l', 's', 'c', 'o', 'd', 'm', 'h']"
macronutrient,True,5,0,15,"['e', 'a', 't', 'i', 'r', 'n', 'o', 'c', 's', 'p', 'l', 'g', 'd', 'm', 'u']"
unexplainableness,False,6,0,15,"['e', 'r', 'n', 'o', 'i', 't', 's', 'a', 'l', 'u', 'c', 'b', 'd', 'p', 'm']"
subdeanery,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'i', 'o', 'l', 's', 'c', 'm']"
concurso,False,6,0,10,"['e', 'o', 'r', 'i', 't', 'a', 'n', 'c', 'h', 'l']"
desmarestiaceous,True,3,0,14,"['e', 'r', 'a', 't', 'n', 's', 'i', 'l', 'c', 'p', 'm', 'd', 'o', 'u']"
undermoral,True,4,0,13,"['e', 't', 'r', 'a', 'n', 'i', 'o', 'l', 'c', 's', 'd', 'u', 'm']"
underbear,False,6,0,12,"['e', 'r', 'a', 't', 'n', 'i', 'o', 'l', 's', 'd', 'u', 'm']"
struggle,False,6,0,12,"['e', 'i', 'a', 'r', 'o', 't', 's', 'n', 'l', 'u', 'b', 'p']"
perjuriousness,False,6,0,14,"['e', 'r', 'a', 'o', 't', 'n', 'i', 's', 'u', 'l', 'c', 'p', 'm', 'd']"
gruelly,False,6,0,9,"['e', 'r', 'a', 'o', 't', 'n', 'l', 'i', 'p']"
slavophobe,False,6,0,11,"['e', 'i', 'a', 't', 'r', 'n', 'l', 's', 'c', 'o', 'm']"
cyanoacetate,False,6,0,12,"['e', 'r', 'i', 't', 'a', 'n', 'l', 'c', 'o', 'h', 'm', 'u']"
micropterus,True,4,0,14,"['e', 'r', 'a', 'o', 't', 'n', 'i', 's', 'c', 'u', 'l', 'p', 'd', 'm']"
placean,True,3,0,9,"['e', 'r', 'a', 't', 'n', 'l', 's', 'p', 'c']"
functionalism,False,6,0,16,"['e', 'i', 't', 'n', 'a', 'o', 's', 'r', 'l', 'u', 'c', 'p', 'm', 'd', 'b', 'h']"
portraitlike,False,6,0,14,"['e', 'i', 'n', 't', 'r', 'a', 'o', 'l', 'c', 's', 'p', 'd', 'v', 'm']"
pinacoceras,True,2,0,11,"['e', 'r', 'a', 't', 'n', 'l', 'i', 's', 'c', 'o', 'p']"
sericiculturist,True,4,0,12,"['e', 'i', 't', 'a', 'n', 's', 'r', 'o', 'c', 'h', 'u', 'l']"
statuecraft,False,6,0,12,"['e', 'r', 'a', 't', 'n', 'i', 's', 'l', 'o', 'c', 'h', 'p']"
uncaptained,True,4,0,13,"['e', 'r', 'o', 'a', 't', 'n', 'i', 's', 'l', 'c', 'u', 'd', 'p']"
orgiastical,False,6,0,14,"['e', 'i', 'n', 'a', 't', 'r', 'l', 'c', 'o', 's', 'm', 'd', 'p', 'h']"
multicipital,False,6,0,11,"['e', 'a', 'i', 't', 'n', 's', 'l', 'c', 'o', 'r', 'd']"
surfacely,False,6,0,14,"['e', 'r', 'a', 't', 'n', 'l', 'i', 'o', 'c', 'y', 's', 'p', 'u', 'm']"
chairless,True,3,0,11,"['e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'o', 'i', 'h']"
enlodge,False,6,0,10,"['e', 'r', 'i', 'a', 'n', 't', 'l', 'o', 's', 'm']"
gravimetrical,False,6,0,14,"['e', 'a', 'r', 't', 'n', 'l', 'i', 'c', 's', 'o', 'p', 'd', 'm', 'u']"
sufferer,False,6,0,9,"['e', 'r', 't', 'a', 'n', 'l', 's', 'i', 'o']"
overdance,False,6,0,12,"['e', 'i', 'r', 'a', 't', 'n', 'l', 'o', 'c', 'm', 'p', 's']"
ko,False,6,0,7,"['e', 'a', 'i', 'o', 't', 'r', 'p']"
gematrical,False,6,0,14,"['e', 'a', 'r', 't', 'n', 'l', 'i', 'c', 's', 'm', 'p', 'd', 'h', 'v']"
turbot,False,6,0,10,"['e', 'a', 'i', 'o', 'r', 't', 'h', 'c', 'u', 'l']"
apogon,False,6,0,9,"['e', 'a', 'n', 'i', 'l', 'o', 'r', 't', 'c']"
graphis,False,6,0,10,"['e', 'a', 'n', 't', 'r', 'i', 'l', 's', 'c', 'm']"
holomyaria,False,6,0,13,"['e', 'i', 'a', 't', 'r', 'n', 'o', 'l', 'c', 'm', 'p', 'h', 's']"
phenanthroline,True,0,0,10,"['e', 'i', 't', 'a', 'n', 'r', 'o', 'l', 'h', 'p']"
patavinity,False,6,0,10,"['e', 'i', 't', 'a', 'r', 'n', 'l', 'c', 's', 'm']"
continuingly,False,6,0,14,"['e', 'a', 'i', 't', 'n', 'o', 'r', 's', 'c', 'l', 'g', 'd', 'y', 'm']"
cholemia,False,6,0,13,"['e', 'a', 't', 'i', 'r', 'n', 'o', 'l', 's', 'p', 'c', 'h', 'd']"
blessedness,False,6,0,10,"['e', 'r', 'n', 'a', 't', 's', 'i', 'o', 'l', 'u']"
reaggregation,False,6,0,13,"['e', 'r', 'a', 't', 'i', 'n', 'o', 'l', 'c', 's', 'p', 'm', 'd']"
unsharedness,False,6,0,12,"['e', 'r', 'a', 'n', 'i', 'o', 's', 't', 'u', 'l', 'c', 'm']"
leanness,True,2,0,7,"['e', 'r', 'n', 'a', 't', 's', 'l']"
disinsulation,True,3,0,12,"['e', 'i', 't', 'a', 'n', 'o', 'r', 'l', 's', 'p', 'u', 'd']"
viosterol,False,6,0,13,"['e', 'a', 'i', 't', 'n', 's', 'r', 'o', 'l', 'd', 'm', 'h', 'p']"
configural,False,6,0,14,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'c', 'l', 's', 'd', 'g', 'm', 'p']"
reinvestigate,False,6,0,14,"['e', 'r', 't', 'a', 'n', 'i', 's', 'c', 'l', 'd', 'o', 'm', 'g', 'h']"
indiction,True,5,0,11,"['e', 'o', 'r', 'i', 'n', 't', 's', 'a', 'c', 'l', 'd']"
unfasten,False,6,0,12,"['e', 'r', 'a', 'n', 't', 'i', 'o', 's', 'c', 'u', 'l', 'g']"
anastomosis,True,4,0,11,"['e', 'i', 'o', 'n', 't', 'a', 'r', 'l', 's', 'c', 'm']"
thatchy,True,5,0,10,"['e', 'a', 'n', 't', 'i', 'r', 'o', 'h', 'y', 'c']"
intercalate,True,1,0,9,"['e', 'r', 'i', 'a', 't', 'n', 'l', 'o', 'c']"
entrainment,False,6,0,12,"['e', 'r', 'a', 'n', 't', 'i', 'l', 'd', 'c', 'g', 's', 'o']"
upend,False,6,0,8,"['a', 'e', 'r', 't', 'n', 's', 'i', 'g']"
gaslight,False,6,0,11,"['e', 'o', 'i', 'a', 't', 'l', 'n', 's', 'c', 'r', 'm']"
