word,won,wrong_guesses,repeated_guesses,total_guesses,guesses
advantage,False,6,0,10,"['i', 'e', 'a', 't', 'n', 'l', 'r', 'c', 's', 'm']"
megalomelia,False,6,0,12,"['e', 'r', 't', 'n', 's', 'l', 'a', 'i', 'c', 'm', 'o', 'd']"
unciliated,True,4,0,13,"['i', 't', 'a', 'e', 'r', 'n', 's', 'o', 'l', 'd', 'u', 'g', 'c']"
yucateco,False,6,0,9,"['a', 'e', 'r', 'n', 't', 's', 'l', 'i', 'd']"
pratincole,True,0,0,10,"['i', 'a', 'e', 't', 'n', 'r', 'o', 'l', 'c', 'p']"
glossographer,True,5,0,14,"['e', 'i', 'a', 'r', 't', 'n', 'l', 'o', 'c', 'p', 'u', 's', 'h', 'g']"
vives,False,6,0,7,"['a', 'e', 'r', 't', 'n', 'l', 'u']"
charruas,False,6,0,9,"['a', 'e', 'r', 'i', 't', 'n', 'l', 'c', 'o']"
peritoneum,True,5,0,14,"['i', 'a', 'e', 't', 'r', 'n', 'o', 's', 'l', 'd', 'c', 'm', 'p', 'u']"
verpa,False,6,0,9,"['a', 'i', 'e', 'n', 't', 's', 'r', 'l', 'x']"
cylindroid,False,6,0,13,"['i', 't', 'n', 'e', 'r', 'a', 'o', 'c', 's', 'l', 'u', 'd', 'h']"
carotinemia,True,3,0,12,"['e', 'r', 'a', 'i', 't', 'n', 's', 'l', 'o', 'd', 'm', 'c']"
perendinant,True,2,0,10,"['e', 'r', 'i', 't', 'n', 'o', 'a', 'l', 'd', 'p']"
bromhydric,False,6,0,10,"['i', 'e', 'r', 'a', 't', 'o', 'n', 'c', 'p', 'u']"
orthodomatic,False,6,0,14,"['e', 'i', 'a', 'n', 't', 'o', 'r', 'c', 'l', 'm', 'h', 'p', 's', 'u']"
pretervection,False,6,0,14,"['e', 'r', 'a', 't', 'i', 'n', 'o', 's', 'c', 'p', 'l', 'm', 'd', 'h']"
telemeter,True,4,0,9,"['i', 'e', 'r', 'n', 'l', 't', 's', 'd', 'm']"
thowel,False,6,0,11,"['e', 'r', 'a', 'n', 't', 'l', 'i', 'o', 'h', 'm', 'u']"
cuticula,True,5,0,11,"['a', 'i', 'n', 't', 's', 'l', 'o', 'e', 'c', 'h', 'u']"
hyalophagia,False,6,0,10,"['e', 'a', 'i', 't', 'r', 'n', 'l', 'c', 'o', 'm']"
fedora,False,6,0,11,"['e', 'r', 'a', 't', 'l', 'n', 's', 'd', 'o', 'p', 'v']"
dodecanesian,True,5,0,13,"['e', 'r', 'n', 'i', 'a', 't', 'l', 's', 'c', 'p', 'h', 'd', 'o']"
microglossia,True,5,0,14,"['e', 'i', 't', 'n', 'r', 'a', 'o', 'l', 's', 'c', 'p', 'u', 'm', 'g']"
unhoned,False,6,0,9,"['e', 'r', 'a', 'n', 'i', 'o', 't', 's', 'c']"
locutory,False,6,0,11,"['a', 'e', 'i', 'o', 'r', 'n', 't', 's', 'l', 'u', 'm']"
fernbird,False,6,0,11,"['a', 'e', 'r', 'o', 'i', 't', 'l', 'd', 'n', 's', 'c']"
prediscoverer,False,6,0,14,"['e', 'r', 'a', 'o', 't', 'n', 'l', 's', 'i', 'c', 'p', 'd', 'm', 'g']"
undestroyable,False,6,0,17,"['e', 'a', 'r', 't', 'n', 'i', 'l', 'o', 's', 'c', 'u', 'm', 'p', 'd', 'b', 'g', 'h']"
clathrate,True,3,0,10,"['i', 'e', 'a', 't', 'r', 'o', 'h', 'n', 'c', 'l']"
nephrocoele,True,3,0,11,"['e', 'r', 'a', 't', 'n', 'l', 'o', 'c', 's', 'p', 'h']"
neognathae,False,6,0,11,"['i', 'e', 'r', 't', 'n', 'a', 'o', 'u', 'l', 'm', 'c']"
alphabetizer,False,6,0,12,"['e', 'r', 't', 'i', 'n', 'l', 'a', 'c', 's', 'd', 'o', 'm']"
multilaciniate,True,4,0,13,"['o', 'e', 'i', 't', 'n', 's', 'a', 'r', 'l', 'c', 'u', 'p', 'm']"
chilicothe,True,4,0,11,"['i', 'a', 'r', 't', 'n', 's', 'e', 'l', 'o', 'c', 'h']"
anamorphoscope,True,3,0,13,"['o', 'n', 'i', 'e', 'r', 't', 'a', 'l', 'c', 's', 'm', 'p', 'h']"
rhythmless,False,6,0,11,"['i', 'e', 'a', 'r', 'n', 't', 's', 'o', 'l', 'u', 'c']"
soleness,True,4,0,9,"['a', 'e', 'r', 'n', 's', 't', 'l', 'i', 'o']"
cubomancy,False,6,0,9,"['i', 'e', 'a', 'r', 't', 'n', 'o', 'l', 's']"
eczematous,False,6,0,14,"['i', 'e', 'r', 'n', 't', 'a', 'l', 's', 'o', 'm', 'u', 'd', 'c', 'h']"
cacotheline,True,2,0,11,"['e', 'r', 'i', 'n', 't', 'a', 'l', 's', 'c', 'o', 'h']"
applicant,False,6,0,12,"['i', 'e', 'a', 't', 'n', 'r', 'l', 'c', 'o', 'u', 'b', 's']"
drivage,False,6,0,10,"['e', 'a', 't', 'r', 'n', 'i', 'l', 'c', 's', 'o']"
newslessness,False,6,0,10,"['e', 'r', 'n', 'a', 's', 't', 'i', 'l', 'u', 'o']"
rachitome,True,3,0,12,"['i', 'e', 'a', 't', 'r', 'l', 'n', 's', 'o', 'm', 'c', 'h']"
rawhead,False,6,0,10,"['e', 'a', 't', 'n', 'l', 'r', 'c', 's', 'd', 'g']"
dipsey,False,6,0,8,"['e', 'r', 'a', 'n', 't', 'l', 'd', 'o']"
epiboulangerite,False,6,0,17,"['a', 'i', 't', 'e', 'r', 'n', 'l', 's', 'o', 'c', 'd', 'm', 'p', 'g', 'u', 'h', 'f']"
mahdist,False,6,0,11,"['e', 'a', 'r', 'i', 'n', 'l', 't', 's', 'm', 'c', 'o']"
eileen,True,5,0,9,"['e', 'r', 'n', 't', 'l', 'a', 'o', 's', 'i']"
regild,False,6,0,11,"['e', 'r', 'a', 'n', 's', 't', 'i', 'l', 'd', 'u', 'm']"
vesicocervical,False,6,0,14,"['o', 'a', 'i', 'n', 't', 'r', 'l', 'e', 's', 'c', 'd', 'm', 'p', 'h']"
henotheistic,True,3,0,11,"['e', 'r', 't', 'a', 'n', 'i', 's', 'c', 'l', 'o', 'h']"
sixpenny,False,6,0,10,"['a', 'e', 'r', 'n', 't', 'i', 's', 'c', 'l', 'o']"
fifteenfold,False,6,0,13,"['e', 'a', 'r', 'n', 't', 'i', 's', 'c', 'o', 'l', 'd', 'p', 'm']"
sapucainha,False,6,0,11,"['i', 'a', 'e', 't', 'n', 'r', 'l', 'c', 's', 'o', 'g']"
campaign,False,6,0,10,"['a', 'r', 'n', 'i', 't', 'e', 'l', 'c', 'o', 's']"
shebat,False,6,0,11,"['e', 'r', 'a', 'n', 't', 'l', 'i', 's', 'h', 'm', 'd']"
nonextraneous,False,6,0,14,"['e', 'r', 'a', 't', 'n', 'i', 's', 'o', 'u', 'c', 'l', 'd', 'p', 'm']"
questionee,False,6,0,12,"['i', 'e', 't', 'n', 'a', 'r', 's', 'o', 'l', 'p', 'h', 'c']"
batino,False,6,0,10,"['e', 'a', 't', 'i', 'n', 'r', 'c', 'h', 'l', 'g']"
sibilatingly,False,6,0,14,"['e', 'i', 't', 'n', 's', 'a', 'c', 'l', 'o', 'd', 'r', 'g', 'y', 'm']"
purposiveness,False,6,0,13,"['e', 'r', 'a', 'o', 'n', 't', 'i', 's', 'c', 'l', 'p', 'h', 'd']"
contaminant,True,4,0,11,"['e', 'a', 'n', 'i', 't', 'r', 'l', 'o', 'c', 's', 'm']"
dinghee,False,6,0,10,"['e', 'a', 't', 'i', 'n', 'r', 'l', 's', 'd', 'o']"
dressmakery,False,6,0,10,"['e', 'r', 'a', 't', 'n', 'l', 'c', 'i', 's', 'o']"
undertide,True,5,0,12,"['i', 'e', 't', 'n', 'a', 's', 'r', 'l', 'c', 'o', 'd', 'u']"
cam,True,4,0,7,"['a', 't', 'n', 'l', 'r', 'm', 'c']"
expositionary,True,5,0,16,"['e', 'i', 'n', 'a', 't', 'r', 'o', 'l', 's', 'c', 'd', 'm', 'p', 'y', 'u', 'x']"
geomagnetist,False,6,0,14,"['e', 'r', 't', 'i', 'n', 'a', 's', 'l', 'c', 'o', 'm', 'u', 'p', 'd']"
hydrophyton,False,6,0,11,"['e', 'a', 'i', 'o', 'r', 'n', 't', 's', 'u', 'p', 'c']"
isosaccharin,True,3,0,11,"['e', 'i', 'a', 'n', 't', 'r', 'l', 'c', 'o', 's', 'h']"
deathless,True,5,0,12,"['i', 'e', 't', 'r', 's', 'n', 'a', 'l', 'o', 'h', 'p', 'd']"
bowenite,False,6,0,10,"['a', 'e', 'r', 't', 'n', 'i', 'l', 's', 'c', 'p']"
untruck,False,6,0,10,"['e', 'a', 'o', 'i', 't', 'r', 'n', 's', 'u', 'l']"
crossfoot,False,6,0,10,"['i', 'e', 'a', 'o', 'n', 'r', 't', 'c', 'l', 'm']"
geniolatry,False,6,0,15,"['i', 'a', 'e', 'n', 't', 'r', 'c', 's', 'l', 'o', 'd', 'm', 'p', 'y', 'h']"
antilabor,False,6,0,13,"['i', 'e', 'a', 't', 'n', 'l', 'r', 'o', 'c', 's', 'm', 'p', 'd']"
myxomycetales,False,6,0,14,"['e', 'r', 'n', 't', 'i', 'l', 'a', 's', 'o', 'c', 'p', 'm', 'u', 'h']"
unattuned,True,4,0,10,"['i', 'e', 'r', 'o', 'n', 'a', 't', 'u', 's', 'd']"
raash,False,6,0,9,"['a', 'e', 'r', 't', 'n', 'l', 's', 'i', 'o']"
genesiology,False,6,0,12,"['e', 'r', 't', 'n', 's', 'i', 'a', 'l', 'o', 'p', 'm', 'c']"
renunciator,True,3,0,12,"['e', 't', 'a', 'r', 'i', 'o', 'n', 'g', 'd', 's', 'c', 'u']"
stimulus,False,6,0,11,"['a', 'e', 'i', 't', 's', 'n', 'o', 'c', 'l', 'u', 'd']"
unusurping,False,6,0,11,"['i', 'e', 'a', 'r', 'n', 't', 'o', 's', 'u', 'l', 'd']"
incontinently,True,3,0,11,"['e', 'i', 'n', 'o', 't', 'r', 'a', 's', 'c', 'y', 'l']"
recurse,False,6,0,8,"['e', 'r', 'a', 'o', 't', 'n', 'l', 'i']"
submarshal,False,6,0,9,"['i', 'e', 'a', 'r', 't', 'n', 'l', 'o', 'c']"
contemnibly,False,6,0,14,"['e', 'i', 'a', 't', 'n', 'o', 'r', 's', 'c', 'l', 'u', 'd', 'y', 'p']"
oppressor,False,6,0,10,"['i', 'e', 'a', 'r', 'o', 'n', 't', 'l', 's', 'u']"
commencer,False,6,0,9,"['i', 'e', 'r', 'n', 't', 'l', 'a', 'd', 's']"
inductively,False,6,0,14,"['e', 'a', 'r', 't', 'n', 'i', 's', 'c', 'l', 'o', 'd', 'y', 'm', 'p']"
heterosporic,True,4,0,13,"['e', 'r', 'a', 'o', 'n', 't', 'i', 'c', 'l', 'p', 's', 'd', 'h']"
sabbathize,False,6,0,11,"['i', 'e', 't', 'a', 'r', 'n', 'l', 'c', 's', 'o', 'm']"
awabakal,False,6,0,8,"['a', 't', 'r', 'n', 'l', 'i', 'c', 'e']"
hercogamy,False,6,0,13,"['i', 'e', 'a', 't', 'n', 'r', 'l', 's', 'c', 'h', 'o', 'm', 'p']"
palluites,False,6,0,13,"['i', 'e', 'r', 't', 'n', 's', 'a', 'l', 'm', 'c', 'o', 'p', 'y']"
unghostlike,False,6,0,14,"['e', 'i', 'a', 't', 'n', 'o', 'r', 's', 'l', 'c', 'd', 'p', 'u', 'm']"
obstructingly,False,6,0,17,"['e', 'i', 'o', 'n', 't', 'a', 's', 'r', 'u', 'l', 'c', 'y', 'g', 'p', 'm', 'd', 'v']"
maxillojugal,False,6,0,11,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'c', 'm', 'o', 's']"
reproductive,True,5,0,15,"['e', 't', 'i', 'a', 'n', 'r', 'o', 's', 'l', 'c', 'd', 'p', 'm', 'v', 'u']"
stereographically,True,2,0,15,"['e', 'r', 'a', 't', 'n', 's', 'l', 'i', 'c', 'o', 'p', 'u', 'h', 'y', 'g']"
cacumination,False,6,0,12,"['e', 'i', 'n', 'a', 't', 'r', 'l', 'o', 'c', 'h', 's', 'd']"
mormonite,True,4,0,11,"['i', 'e', 'n', 'a', 'o', 't', 'r', 'c', 'l', 'p', 'm']"
phobos,False,6,0,7,"['e', 'a', 'o', 'n', 'r', 't', 'l']"
counterorator,True,1,0,9,"['e', 'i', 'a', 'r', 't', 'o', 'n', 'u', 'c']"
jumblement,False,6,0,10,"['i', 'e', 'n', 't', 'r', 'l', 'a', 's', 'd', 'o']"
jusquaboutist,False,6,0,11,"['e', 'i', 'a', 'n', 't', 's', 'r', 'o', 'l', 'c', 'p']"
unconcertedness,True,3,0,12,"['a', 'e', 'r', 't', 'n', 'i', 'o', 's', 'c', 'u', 'l', 'd']"
engrossingly,True,3,0,12,"['e', 'i', 'n', 't', 'o', 'r', 'a', 's', 'c', 'g', 'l', 'y']"
turniplike,False,6,0,13,"['i', 't', 'e', 'n', 'a', 'o', 'r', 's', 'l', 'c', 'd', 'p', 'h']"
polyphagic,False,6,0,11,"['i', 'e', 'r', 'a', 't', 'n', 'l', 'c', 'o', 's', 'm']"
halfpenny,False,6,0,10,"['i', 'e', 'a', 't', 'r', 'n', 'l', 'c', 's', 'd']"
scoter,True,5,0,11,"['e', 'r', 'a', 'i', 't', 'o', 'n', 'c', 'u', 'p', 's']"
shellum,False,6,0,9,"['e', 'r', 'a', 'i', 't', 'n', 's', 'l', 'o']"
zafree,False,6,0,9,"['e', 'a', 't', 'r', 'l', 'n', 'c', 'p', 'i']"
orange,False,6,0,11,"['e', 'a', 'i', 't', 'l', 'r', 'n', 's', 'o', 'd', 'u']"
scrutation,True,2,0,11,"['i', 'e', 'a', 't', 'n', 'o', 's', 'r', 'u', 'p', 'c']"
nonsolvency,False,6,0,13,"['e', 'r', 'i', 'n', 't', 'a', 'o', 'l', 'c', 'h', 's', 'y', 'd']"
lichenographer,True,2,0,13,"['o', 'i', 'n', 'a', 't', 'r', 'e', 'l', 'c', 'p', 'h', 'u', 'g']"
pestilence,True,3,0,11,"['i', 'a', 'e', 't', 'n', 'r', 's', 'l', 'd', 'c', 'p']"
homalopsinae,True,4,0,14,"['e', 'i', 't', 'a', 'n', 'r', 'l', 'o', 'c', 'm', 's', 'u', 'p', 'h']"
ermani,True,5,0,11,"['e', 'a', 'r', 'i', 't', 'n', 'o', 'd', 'l', 'u', 'm']"
mellisugent,False,6,0,13,"['e', 'r', 'n', 't', 'l', 'a', 'i', 'c', 's', 'p', 'h', 'm', 'o']"
plugdrawer,False,6,0,11,"['i', 'e', 'r', 'a', 't', 'n', 'o', 'l', 'c', 'p', 's']"
homoplasis,True,5,0,13,"['i', 'e', 'r', 'a', 't', 'n', 'l', 's', 'o', 'c', 'p', 'm', 'h']"
developability,False,6,0,14,"['o', 'a', 'i', 'n', 't', 'r', 'l', 'e', 's', 'c', 'm', 'd', 'p', 'h']"
regreet,False,6,0,9,"['e', 'r', 'a', 'n', 't', 'o', 's', 'd', 'p']"
zygomycete,False,6,0,10,"['i', 'e', 'r', 'a', 'n', 't', 'l', 'o', 'c', 's']"
barrow,False,6,0,9,"['e', 'a', 't', 'r', 'i', 'o', 'n', 'l', 'm']"
papilioninae,True,5,0,12,"['e', 'i', 't', 'n', 'a', 'r', 'l', 'c', 's', 'o', 'm', 'p']"
resident,True,3,0,10,"['a', 'e', 'l', 'n', 'r', 't', 's', 'i', 'c', 'd']"
leptothrix,False,6,0,14,"['i', 'e', 'r', 'a', 't', 'n', 's', 'o', 'c', 'l', 'd', 'p', 'h', 'y']"
animalize,False,6,0,11,"['i', 't', 'n', 'a', 'r', 'l', 'c', 's', 'e', 'd', 'o']"
nonacosane,False,6,0,11,"['i', 'e', 'a', 'n', 't', 'o', 'r', 'l', 'c', 'm', 'p']"
translucence,True,4,0,13,"['e', 'r', 'a', 't', 'n', 'i', 'l', 'o', 's', 'd', 'c', 'y', 'u']"
pedological,False,6,0,14,"['e', 't', 'i', 'a', 'n', 'r', 'l', 's', 'c', 'o', 'm', 'p', 'd', 'u']"
phototropism,True,5,0,13,"['e', 'i', 'a', 'o', 'n', 'r', 't', 's', 'l', 'c', 'm', 'p', 'h']"
lory,False,6,0,8,"['a', 'e', 'o', 'n', 'r', 'i', 't', 'c']"
monodynamism,False,6,0,12,"['e', 'i', 'a', 't', 'n', 'o', 'r', 'l', 's', 'c', 'm', 'u']"
untaintedness,True,2,0,10,"['e', 'r', 'n', 'i', 't', 'a', 'o', 's', 'u', 'd']"
congoleum,False,6,0,11,"['i', 'e', 'a', 'n', 'r', 'o', 't', 'l', 'c', 's', 'd']"
orthosilicate,True,1,0,11,"['e', 'i', 'n', 't', 'a', 'r', 'c', 'o', 'l', 'h', 's']"
flocculate,False,6,0,13,"['i', 'e', 'a', 't', 'r', 'o', 'n', 'l', 'u', 's', 'p', 'c', 'b']"
nonsanctification,False,6,0,13,"['e', 'o', 'i', 'n', 't', 'a', 'c', 'r', 'l', 's', 'd', 'm', 'p']"
incurability,False,6,0,14,"['e', 'i', 't', 'n', 'r', 'a', 'l', 'o', 'c', 'h', 's', 'p', 'u', 'm']"
sultan,False,6,0,11,"['e', 'a', 'r', 'n', 'i', 'l', 'o', 't', 'u', 'p', 'v']"
equilibrium,False,6,0,10,"['e', 'a', 'i', 'n', 't', 'r', 's', 'c', 'l', 'o']"
hath,True,3,0,6,"['a', 't', 'i', 'e', 'r', 'h']"
xiphiidae,False,6,0,8,"['i', 't', 'n', 'a', 'r', 'l', 'c', 's']"
ambay,False,6,0,7,"['a', 'r', 'l', 't', 'n', 'e', 'c']"
chaetotactic,True,3,0,10,"['e', 'i', 't', 'a', 'n', 's', 'r', 'c', 'o', 'h']"
copter,False,6,0,11,"['e', 'r', 'a', 'i', 't', 'o', 'n', 's', 'c', 'u', 'l']"
prejudicative,False,6,0,16,"['e', 'i', 't', 'n', 'r', 'a', 's', 'c', 'l', 'o', 'd', 'p', 'm', 'v', 'u', 'g']"
lindane,False,6,0,11,"['e', 'a', 't', 'r', 'n', 'i', 'l', 'c', 'g', 'o', 'p']"
gastrolatrous,False,6,0,13,"['e', 'i', 'a', 't', 'r', 'n', 'l', 'o', 's', 'u', 'c', 'p', 'm']"
vitelline,False,6,0,11,"['i', 'n', 't', 'e', 'r', 'l', 's', 'd', 'm', 'h', 'p']"
sulfarsenite,False,6,0,15,"['e', 'r', 'a', 'i', 't', 'n', 'l', 'o', 'c', 'p', 'm', 's', 'u', 'y', 'h']"
mesolabe,False,6,0,11,"['a', 'e', 't', 'r', 'n', 'l', 's', 'c', 'i', 'm', 'p']"
staphylomatous,True,5,0,15,"['o', 'i', 'r', 'n', 't', 'a', 'l', 's', 'e', 'u', 'c', 'm', 'p', 'h', 'y']"
unqualified,False,6,0,13,"['e', 'a', 'r', 'i', 'n', 't', 'l', 's', 'o', 'c', 'd', 'u', 'g']"
iridencleisis,True,3,0,11,"['e', 'r', 'a', 't', 'n', 'i', 's', 'l', 'o', 'c', 'd']"
zoolithic,False,6,0,12,"['i', 'a', 't', 'e', 'r', 'n', 'l', 's', 'o', 'c', 'h', 'p']"
jahvist,False,6,0,10,"['e', 'a', 'r', 'i', 'n', 'l', 't', 's', 'm', 'b']"
shucking,False,6,0,9,"['a', 'e', 'i', 't', 'n', 'o', 's', 'l', 'r']"
patronizable,False,6,0,16,"['e', 'i', 't', 'a', 'r', 'n', 'l', 'o', 'c', 's', 'p', 'b', 'm', 'd', 'g', 'h']"
reservor,False,6,0,10,"['a', 'e', 'r', 'o', 't', 'n', 'i', 'l', 's', 'c']"
omniparent,True,5,0,14,"['i', 'a', 't', 'n', 'o', 'e', 'r', 'c', 'l', 's', 'u', 'm', 'd', 'p']"
beaverette,False,6,0,9,"['i', 'e', 'r', 't', 'n', 'l', 's', 'd', 'c']"
bugleweed,False,6,0,8,"['i', 'e', 'r', 'n', 't', 'l', 'a', 's']"
heptahedron,True,5,0,14,"['e', 'r', 'a', 't', 'n', 'i', 'l', 's', 'o', 'c', 'd', 'p', 'm', 'h']"
geniture,False,6,0,11,"['a', 'e', 'r', 't', 'i', 'n', 'o', 'h', 'l', 'p', 'c']"
birminghamize,False,6,0,11,"['e', 'i', 't', 'n', 's', 'r', 'l', 'a', 'c', 'o', 'd']"
odeum,False,6,0,8,"['a', 'e', 't', 'r', 'l', 'n', 'd', 's']"
magnetometric,True,5,0,15,"['e', 'r', 'a', 't', 'i', 'n', 'l', 'c', 'o', 'm', 'u', 's', 'p', 'b', 'g']"
hyloid,False,6,0,8,"['e', 'a', 'o', 'n', 'r', 't', 'l', 's']"
combfish,False,6,0,9,"['a', 'e', 'i', 't', 'n', 'r', 'o', 's', 'l']"
unmended,False,6,0,9,"['a', 'e', 'r', 'n', 't', 'i', 'd', 'o', 'l']"
caravan,False,6,0,10,"['e', 'a', 't', 'r', 'l', 'n', 'i', 'c', 'm', 's']"
napkining,False,6,0,9,"['i', 'a', 't', 'n', 'e', 'r', 'l', 's', 'c']"
unfrosty,False,6,0,12,"['a', 'e', 'i', 'o', 't', 'r', 'n', 's', 'u', 'm', 'g', 'd']"
corejoice,False,6,0,11,"['i', 'e', 't', 'n', 'r', 'a', 's', 'l', 'c', 'o', 'd']"
anchises,True,5,0,12,"['a', 'e', 'r', 'n', 't', 'l', 's', 'i', 'o', 'd', 'c', 'h']"
bastardism,False,6,0,13,"['i', 'e', 'a', 't', 'n', 'l', 'r', 's', 'c', 'm', 'o', 'd', 'p']"
submissively,False,6,0,10,"['e', 'o', 'a', 'r', 'n', 't', 's', 'i', 'l', 'c']"
illegitimacy,False,6,0,13,"['e', 'i', 'n', 't', 'r', 's', 'l', 'a', 'c', 'o', 'd', 'm', 'h']"
macronutrient,True,5,0,15,"['e', 'a', 'r', 'o', 't', 'n', 'i', 'c', 's', 'p', 'l', 'g', 'd', 'm', 'u']"
unexplainableness,False,6,0,15,"['e', 'r', 'n', 'o', 'i', 't', 's', 'a', 'l', 'u', 'c', 'b', 'd', 'p', 'm']"
subdeanery,False,6,0,11,"['i', 'e', 'n', 'a', 'r', 't', 'o', 'l', 's', 'c', 'm']"
concurso,False,6,0,10,"['a', 'e', 'i', 'o', 'r', 't', 'n', 'c', 'h', 'l']"
desmarestiaceous,True,3,0,14,"['i', 'e', 'r', 't', 'n', 's', 'a', 'l', 'c', 'p', 'm', 'd', 'o', 'u']"
undermoral,True,4,0,13,"['i', 'e', 'a', 'n', 't', 'r', 'o', 'l', 'c', 's', 'd', 'u', 'm']"
underbear,False,6,0,12,"['i', 'e', 'n', 'a', 't', 'r', 'o', 'l', 's', 'd', 'u', 'm']"
struggle,False,6,0,12,"['a', 'e', 'n', 'o', 't', 'i', 'r', 's', 'l', 'u', 'b', 'c']"
perjuriousness,False,6,0,14,"['o', 'i', 'e', 't', 'r', 'n', 'a', 's', 'u', 'l', 'c', 'p', 'm', 'd']"
gruelly,False,6,0,9,"['e', 'r', 'a', 'o', 't', 'l', 'i', 'n', 'p']"
slavophobe,False,6,0,11,"['i', 'e', 'a', 'r', 't', 'o', 'n', 'l', 'c', 's', 'm']"
cyanoacetate,False,6,0,12,"['e', 'r', 't', 'i', 'a', 'n', 'l', 'c', 'o', 'h', 'm', 'u']"
micropterus,True,4,0,14,"['e', 'r', 'a', 'o', 't', 'n', 'i', 's', 'c', 'u', 'l', 'p', 'd', 'm']"
placean,True,3,0,9,"['e', 'a', 't', 'n', 'r', 'l', 's', 'p', 'c']"
functionalism,False,6,0,16,"['e', 'i', 't', 'n', 'a', 'o', 's', 'r', 'l', 'u', 'c', 'p', 'm', 'd', 'b', 'h']"
portraitlike,False,6,0,14,"['e', 'i', 'n', 't', 'r', 'a', 'o', 'l', 'c', 's', 'p', 'd', 'v', 'm']"
pinacoceras,True,2,0,11,"['e', 'r', 'a', 't', 'n', 'l', 'i', 's', 'c', 'o', 'p']"
sericiculturist,True,4,0,12,"['a', 'e', 'i', 't', 'n', 's', 'r', 'o', 'c', 'h', 'u', 'l']"
statuecraft,False,6,0,12,"['e', 'a', 'r', 't', 'n', 'i', 's', 'l', 'o', 'c', 'h', 'p']"
uncaptained,True,4,0,13,"['e', 'a', 'r', 't', 'n', 'i', 's', 'l', 'c', 'o', 'u', 'd', 'p']"
orgiastical,False,6,0,14,"['e', 'a', 't', 'n', 'r', 'i', 'l', 'c', 'o', 's', 'm', 'd', 'p', 'h']"
multicipital,False,6,0,11,"['e', 'i', 't', 'a', 'n', 's', 'l', 'c', 'o', 'r', 'd']"
surfacely,False,6,0,14,"['i', 'e', 'a', 'n', 't', 'r', 'l', 'o', 'c', 's', 'u', 'y', 'p', 'm']"
chairless,True,2,0,10,"['i', 'e', 'n', 'r', 't', 's', 'l', 'a', 'c', 'h']"
enlodge,False,6,0,10,"['e', 'r', 'a', 'n', 't', 'i', 'l', 'o', 's', 'm']"
gravimetrical,False,6,0,14,"['e', 'i', 'n', 't', 's', 'r', 'a', 'l', 'c', 'o', 'p', 'd', 'm', 'u']"
sufferer,False,6,0,9,"['a', 'e', 'r', 't', 'n', 'l', 's', 'i', 'o']"
overdance,False,6,0,12,"['i', 'e', 'r', 'a', 't', 'n', 'l', 'o', 'c', 'm', 'p', 's']"
ko,False,6,0,7,"['a', 'i', 'j', 'e', 'o', 'r', 't']"
gematrical,False,6,0,14,"['i', 'a', 't', 'e', 'r', 'n', 'l', 'c', 's', 'm', 'p', 'd', 'h', 'v']"
turbot,False,6,0,9,"['e', 'a', 'o', 'n', 't', 'i', 'r', 'h', 'c']"
apogon,False,6,0,9,"['e', 'a', 't', 'i', 'n', 'r', 'o', 'l', 'c']"
graphis,False,6,0,9,"['e', 'a', 'r', 'i', 't', 'n', 'o', 'd', 'm']"
holomyaria,False,6,0,13,"['i', 'e', 'r', 'a', 't', 'n', 'o', 'l', 'c', 'm', 'p', 'h', 's']"
phenanthroline,True,0,0,10,"['o', 'i', 'n', 'e', 't', 'r', 'a', 'l', 'h', 'p']"
patavinity,False,6,0,10,"['i', 'a', 't', 'e', 'r', 'n', 'l', 'c', 's', 'm']"
continuingly,False,6,0,14,"['e', 'i', 'n', 't', 'a', 'o', 'r', 's', 'c', 'l', 'g', 'd', 'y', 'm']"
cholemia,True,5,0,13,"['a', 'i', 't', 'e', 'r', 'n', 'l', 's', 'o', 'c', 'h', 'd', 'm']"
blessedness,False,6,0,10,"['e', 'r', 'n', 'a', 't', 's', 'i', 'o', 'l', 'u']"
reaggregation,False,6,0,13,"['e', 'a', 't', 'r', 'i', 'n', 'o', 'l', 'c', 's', 'p', 'm', 'd']"
unsharedness,False,6,0,12,"['e', 'r', 'a', 'n', 'i', 'o', 's', 't', 'u', 'l', 'c', 'm']"
leanness,True,2,0,7,"['a', 'e', 't', 'r', 'n', 's', 'l']"
disinsulation,True,3,0,12,"['e', 'i', 't', 'a', 'n', 'o', 'r', 'l', 's', 'p', 'u', 'd']"
viosterol,False,6,0,13,"['i', 'e', 't', 'a', 'n', 'l', 's', 'r', 'o', 'd', 'm', 'h', 'p']"
configural,False,6,0,15,"['i', 'a', 'e', 't', 'n', 'r', 'o', 'c', 'l', 's', 'd', 'g', 'p', 'u', 'm']"
reinvestigate,False,6,0,14,"['e', 'r', 't', 'a', 'n', 'i', 's', 'c', 'l', 'd', 'o', 'm', 'g', 'h']"
indiction,True,5,0,11,"['i', 'n', 'a', 't', 's', 'o', 'c', 'r', 'e', 'l', 'd']"
unfasten,False,6,0,12,"['a', 'e', 'r', 'n', 't', 'i', 'o', 's', 'c', 'd', 'u', 'l']"
anastomosis,True,4,0,11,"['e', 'a', 'i', 't', 'n', 'r', 's', 'o', 'l', 'c', 'm']"
thatchy,True,5,0,10,"['e', 'a', 'r', 'i', 'l', 't', 'o', 'h', 'y', 'c']"
